Term	es	nes	pval	fdr	gene_set_size	matched_size	genes	DRUG
cluster_1	0.14069753775635097	1.7827684220800184	0.016116035455278	0.043859649122807015	239	119	TIPARP,EGR1,KRT8,TRAPPC6A,FOS,KRT19,ELF3,ALDH3B1,CYBRD1,MAGED2,NME3,RARRES3,CLSTN3,FAM134B,CTSA,NAMPT,CAMK2N1,DHRS3,GABARAPL1,RPS28,JUNB,CES2,FBXO2,OBSL1,TNFRSF21,SEZ6L2,RPS14P3,LAPTM4A,IGFBP5,ZDHHC7,BEST1,NGFRAP1,CYP1B1,GOLGA2,EPS8L2,XAF1,SERF2,MYH14,TMEM59,TTC3,PSAP,TMEM132A,ZFAND5,TCEAL4,RPL36,NEAT1,HIST1H2AC,NDUFS2,MMP14,PTPRF,TM7SF2,GSTK1,SIK1,LY6E,FN1,TAX1BP3,RAB13,TRIM29,NCSTN,TACC1,CBX6,RPL28,IGFBP3,SRP14,ERGIC3,CTNND1,NEDD9,RPL22,CIR1,FAM114A1,RBP1,WBP5,HCFC1R1,PABPC3,RARRES1,SLC29A3,SKIL,ANXA4,ARFGAP1,ZKSCAN1,CTSH,PCYOX1,KRT13,FAM127A,LMO4,GRN,EDIL3,CDKN2B,ASAH1,KRT7,RNF44,SNCG,DAB2,ITM2B,ADAMTSL4,TINAGL1,CTSD,DAPK1,CLU,SOX4,PTGIS,TIMP2,MSLN,MUC4,CLIC3,MUC1,CST6,SEMA3C,ALPP,TUBA1A,UPK2,SH3BGRL,GLUL,NDRG1,GATA2,KLK5,KLK7,GSN,PDLIM1	pazopanib
cluster_7	-0.13334542815675307	-1.4897703565086975	0.07175786730807777	0.07398893996935173	371	91	DUSP4,CLIC4,GADD45A,NUPR1,SLC7A1,SMC6,MTCH1,AXL,SMCHD1,MAP1B,NF2,ICMT,VKORC1,UNKL,DGKD,FLNC,INHBA,CTBP2,GSTM4,CYP1B1,PEX5,DIAPH3,FN1,PLCB4,MFAP5,NNT,CREBZF,PLOD1,MSH6,DNAJC1,IGFBP7,TPD52,RIF1,XRCC3,ROCK2,RB1,RRP1B,NUP210,PRKDC,ITM2C,RAB32,H2AFY,FARP2,RFC1,H2AFX,ING2,GLO1,STXBP6,MEX3D,PSIP1,MAZ,DOCK10,BOK,RBM25,TIMELESS,CLSPN,IDH2,USP14,RTF1,NPAT,CEP57,HNRNPUL2,RANBP1,CDC42EP1,NAP1L1,CCDC85B,ERC1,PKP4,NCAPH2,PELP1,MBD4,PPP5C,XRCC2,TWSG1,ENAH,SIVA1,DDX11,EPAS1,PAICS,TYMS,TPM1,GOLIM4,HTATSF1,MATN2,MAPK1IP1L,UBE2I,ADAMTS12,COMMD4,CPA4,DIO2,MCAM	pazopanib
cluster_3	0.09523316062176021	1.5365198635303816	0.05785456006428284	0.09989326929491028	299	193	MLPH,SCNN1A,LRP10,TGFB2,PRSS8,TAF7,MVP,KRT19,ELF3,ALDH3B1,CYBRD1,NME3,EPN2,GPR110,CD55,CDIPT,MGAT4B,RARRES3,GLTSCR2,PAM,TFG,CAPG,SERPINB1,FAM134B,MBTPS1,H2AFJ,ABCC1,OPTN,EPB41L1,CAMK2N1,PCYT1A,STX16,FZD2,EPS8,MYO1C,UBE2H,PPP1R15A,PARP4,DHRS3,SERINC1,GABARAPL1,RABGAP1L,TFPI,JUNB,AHNAK,CALCOCO2,ALDH7A1,SLC38A2,SEZ6L2,PPP1R12A,ABI1,BEST1,ASS1,BMPR2,APOBEC3C,SVIL,TRIM2,TMC5,MYH14,TMEM59,PERP,MST4,PSAP,CASP4,ERP29,MAP2K7,TMEM106B,NEAT1,SNAP23,HIST1H2AC,EIF3L,RNF24,MYO6,RAD50,BSG,GSTK1,PNRC1,LMO7,CDC42EP3,MBNL2,SPTBN1,CCNL1,ANXA11,GOLGA3,PLA2G16,UBE2D1,RPL13A,TACC1,KDM5B,IGFBP3,MYCBP2,MGST3,SAT1,PDCD6,LAMP1,NEDD9,CD63,CIR1,RTN3,GDE1,PAWR,S100A14,FOXO3,DECR2,KLF5,RAP2B,LCN2,DAZAP2,PHF20,RUFY1,NR1D2,HIST1H2BD,CSNK1D,HEG1,GBAS,BTG1,CADM4,CAV2,PKP2,TRIM38,PPCS,TACSTD2,SKIL,KLHDC3,LRRC42,ZKSCAN1,FXYD3,GNAQ,CTSH,AUP1,SMARCA1,KRT13,DNAJB6,BATF,QPRT,SRI,LTBP3,RHOBTB3,PTTG1IP,TSPAN3,WFDC2,GRN,REPIN1,CD9,ERP44,GATA3,TLE1,CITED2,SLC35E1,ING4,PPP1CB,RNF216,ARPC3,ITM2B,REST,N4BP2L2,CD59,ATP5O,BRD8,DSP,SOX4,ACBD3,NINJ1,TIMP2,MAP4K5,REEP5,TMEM66,PHACTR2,MYOF,COPS2,LGALS3,HIST1H1C,PDLIM5,PTOV1,ADAM10,CUL5,FBXO9,PPP4R2,EFR3A,PLEKHA1,RNF13,SH3BGRL,KAT6B,FILIP1L,PCDH7,HIPK2,PPL,NPEPPS,KLK7,TIMP3,KLK8,GSN,PDLIM1	pazopanib
cluster_0	0.06675270676484645	0.7045455399926686	0.8413365346138455	0.8417383763591488	275	82	GNAS,NDUFS7,GRSF1,GSTM3,COX5B,UBQLN2,AXL,PHTF1,NDUFA4,PTPN11,M6PR,INHBA,NDUFA5,GSTM4,HINT1,CYP1B1,HEXB,ATP5H,H1F0,MEAF6,SUMO1,CSNK1A1,POLR2A,STK3,MYO1B,SMAP1,ASAP2,DIAPH3,AGFG1,BNIP3L,TAOK1,WIPF2,HNRNPD,LSM4,MAP3K7,SCFD1,NR3C1,SAP18,IGFBP7,CDK2AP2,UBE2J1,CYFIP1,TMEM14B,NDUFA13,ZC3H15,CMAS,IFT57,DDX27,SCP2,TDG,CTBP1,WWC2,SNX6,MDH1,HSPB11,SOD1,USP14,NRCAM,MAP7D3,MRPL33,DYNC1I2,HSPA4,NOL7,RNASEH2B,VPS4B,CCDC85B,VAPB,CCDC25,SMC4,NCF2,FNBP1,VDAC1,EIF4EBP2,PAICS,TYMS,TPM1,GOLIM4,H2AFV,CYB5R3,CEP70,PRDX2,GADD45GIP1	pazopanib
cluster_4	0.12265118986972469	0.7763216025371689	0.7429869616752272	0.9349359615769461	142	28	ASNS,CLIC4,NUPR1,ZFR,ALDH2,COX8A,PTMS,BEST1,CYP1B1,RPL36,DIAPH3,BUB1,MT1X,SNHG3,CACYBP,TOP1,TBCA,GPX3,NMU,NAP1L1,SMC4,PKP4,ENAH,TPM1,DNAJB4,CALM3,H2AFV,MTMR12	pazopanib
cluster_0	-0.2954815205359023	-3.155286130041369	0.0	0.0	275	82	GNAS,BNIP3L,HEXB,TAOK1,GSTM4,VPS4B,SAP18,NDUFS7,NCF2,NRCAM,H1F0,VAPB,CCDC25,MYO1B,POLR2A,FNBP1,CYB5R3,HNRNPD,NDUFA5,AGFG1,PRDX2,MAP3K7,DYNC1I2,SCP2,CSNK1A1,PTPN11,UBQLN2,EIF4EBP2,COX5B,WIPF2,ZC3H15,CCDC85B,SMAP1,CTBP1,GADD45GIP1,AXL,HSPB11,PHTF1,CEP70,STK3,M6PR,HINT1,INHBA,CMAS,UBE2J1,MEAF6,ATP5H,MDH1,TYMS,GOLIM4,SUMO1,CDK2AP2,CYFIP1,DIAPH3,SNX6,NDUFA13,GRSF1,RNASEH2B,VDAC1,PAICS,LSM4,USP14,IGFBP7,NR3C1,HSPA4,MAP7D3,TDG,NOL7,TPM1,NDUFA4,ASAP2,CYP1B1,DDX27,H2AFV,SCFD1,GSTM3,WWC2,MRPL33,IFT57,TMEM14B,SMC4,SOD1	YM-201636
cluster_4	-0.39827887344437024	-2.512093535579266	0.0002011667672500503	9.970089730807578e-05	142	28	NUPR1,BEST1,PTMS,CLIC4,NAP1L1,ASNS,CACYBP,TBCA,ZFR,CALM3,RPL36,DIAPH3,PKP4,BUB1,ALDH2,SNHG3,COX8A,MT1X,GPX3,ENAH,MTMR12,TPM1,NMU,CYP1B1,DNAJB4,H2AFV,TOP1,SMC4	YM-201636
cluster_1	0.15108420990772642	1.9269062059695568	0.0076167568651032275	0.01123370110330993	239	119	GRN,TRAPPC6A,CTSD,TIMP2,TM7SF2,TCEAL4,CTSA,FAM127A,NEAT1,CES2,ITM2B,KRT8,HCFC1R1,ZKSCAN1,CIR1,RNF44,MYH14,BEST1,ANXA4,CLSTN3,PSAP,RPS28,SERF2,CAMK2N1,FBXO2,PTGIS,CDKN2B,HIST1H2AC,DAB2,DAPK1,MMP14,MAGED2,EPS8L2,NGFRAP1,SH3BGRL,GSN,LAPTM4A,ZDHHC7,CTSH,GOLGA2,SRP14,ALDH3B1,GLUL,FAM134B,KLK5,SKIL,NDUFS2,OBSL1,CTNND1,TMEM59,TUBA1A,KLK7,TRIM29,CYBRD1,RPS14P3,GABARAPL1,FAM114A1,RPL22,IGFBP5,GSTK1,GATA2,TAX1BP3,NCSTN,SLC29A3,RPL28,SNCG,LMO4,ZFAND5,PABPC3,ASAH1,FN1,WBP5,ALPP,CLIC3,SOX4,RAB13,XAF1,ADAMTSL4,SEZ6L2,TTC3,MUC1,DHRS3,PTPRF,NME3,ARFGAP1,RPL36,SEMA3C,MSLN,TMEM132A,ERGIC3,TACC1,PCYOX1,ELF3,LY6E,NAMPT,NDRG1,JUNB,TNFRSF21,SIK1,EDIL3,TINAGL1,KRT7,UPK2,FOS,PDLIM1,KRT19,EGR1,MUC4,RARRES3,CST6,IGFBP3,CYP1B1,CBX6,RARRES1,NEDD9,RBP1,CLU,KRT13,TIPARP	YM-201636
cluster_7	-0.1651563162022779	-1.8418915618644616	0.011420557002604689	0.012595546693253573	371	91	NUPR1,DUSP4,CREBZF,CTBP2,MEX3D,GSTM4,FARP2,CLIC4,UBE2I,RB1,MFAP5,CEP57,RAB32,HTATSF1,BOK,EPAS1,ICMT,ERC1,PEX5,VKORC1,NCAPH2,ADAMTS12,MBD4,UNKL,NUP210,NNT,H2AFX,RFC1,NF2,SLC7A1,NAP1L1,RIF1,PLCB4,TPD52,PPP5C,GLO1,MAZ,FN1,STXBP6,PRKDC,SIVA1,MTCH1,HNRNPUL2,NPAT,H2AFY,MSH6,CCDC85B,XRCC2,IDH2,TIMELESS,AXL,DDX11,GADD45A,INHBA,RANBP1,TYMS,GOLIM4,DIAPH3,DIO2,PKP4,MAP1B,CDC42EP1,DOCK10,RTF1,PAICS,ROCK2,CLSPN,USP14,IGFBP7,SMC6,ENAH,PELP1,COMMD4,FLNC,XRCC3,ING2,RRP1B,ITM2C,TPM1,SMCHD1,MATN2,TWSG1,CYP1B1,MAPK1IP1L,MCAM,DNAJC1,CPA4,PSIP1,DGKD,PLOD1,RBM25	YM-201636
cluster_2	0.1073172014268261	2.01060599063111	0.0036525974025974025	0.013139418254764293	465	262	SQSTM1,MVP,GNPDA1,PNRC1,KLHL24,SCD,LAMP2,SPSB3,ING4,YPEL5,KLHDC2,GLTSCR2,IGBP1,ECH1,MXI1,CAMLG,SCAMP1,SCNN1A,MLLT4,MPST,FAM127B,SRRM2,PINK1,MBTPS1,CD55,ATF4,TRADD,PDCD6,ITM2B,KRT8,HCFC1R1,QPRT,WIPI2,RABGAP1L,NPC2,CD46,CHMP1B,BTG1,TPT1,EIF4B,SPINT1,CRBN,ARID5B,TMEM159,INADL,CEBPD,NENF,CAST,SCRN1,UBXN1,TCEAL1,CTDSPL,RPL15,PAIP1,UBE2L6,DECR1,CDKN2B,HIST1H2AC,MGST3,DAB2,SKAP2,SAT1,MLPH,HDLBP,APP,RAB7A,MAP2,ST3GAL1,RPL18,TACSTD2,PAWR,OSGIN2,CTSB,POLR1D,SH3BGRL,HIST1H2BD,MYO6,SERINC3,HIGD2A,ASS1,PPAP2B,EEF2,EIF4A2,SCAND1,GLUL,RNF13,STK38,IST1,SH3YL1,PGRMC2,PPP1R15A,TTC9,BTF3,GPR110,TSG101,RIPK2,SLC38A2,CTNND1,TMEM59,H1F0,LEPROT,DCAF6,TLE1,RPL13,KLK7,BLVRB,CYBRD1,GABARAPL1,PERP,MYOF,KIAA1462,RPL13A,ABCC5,IGFBP5,VGLL4,RALGPS2,UBE2H,ALDH3A2,SPTSSA,CD47,TAX1BP1,GSTK1,CHKA,CD9,GULP1,GATA3,TBC1D1,USP3,PPP2R3A,SASH1,CDK14,EIF3E,MAP3K13,MYL12A,PLEKHA1,TNFSF10,NFKBIA,KRCC1,EIF3H,NT5C2,PRSS22,CASP4,RPS14,VGLL3,DDX17,HEG1,ATP6V1G1,IL13RA1,ZFAND6,GOLPH3,FXYD3,ZFAND5,CDKN1B,WWP1,RASAL2,HEBP2,STAU1,TOX4,LGALS3,NTAN1,COX7A2L,KDELR1,BATF,EIF2S3,INHBB,ARL6IP5,TSPO,CSNK1A1,ATP5G2,CYB5A,VGLL1,TRIM38,ATXN7L3B,CLIP4,PLA2G16,UBE2D1,NME3,LITAF,EIF1,CITED2,CDC42EP3,KLK8,HTATIP2,H2AFJ,ZBED2,HEBP1,JUN,PTTG1IP,MTUS1,FILIP1L,EPS8,YWHAZ,PKP2,ASPH,ELF3,RAB25,ME1,NACA,EIF3F,STK3,NAMPT,TMEM106B,EHBP1,BFAR,RPL3,CCDC6,TP53BP2,KLF5,RAB11FIP1,LIMCH1,PDLIM5,TM4SF1,NR0B1,TGFB2,STEAP4,SNX6,TRAM1,DYNLRB1,MIR22HG,COPS2,IFI16,H1FX,PCDH7,PIR,SNAP23,PPT1,SERPINB1,HIST1H1C,COBL,EHF,ADD3,LCN2,TDP2,KYNU,VAMP3,PDLIM1,PALLD,TPD52L1,BPGM,TJP1,KRT19,SLC20A2,MAP4K3,IL6ST,SERPINB6,VAMP8,WFDC2,ANXA11,LYN,RARRES3,WWC1,PHACTR2,IGFBP3,SRI,RARRES1,RHOBTB3,KRT18,CAV1,KRT13,SLC16A4,NFE2L2,RNF7	YM-201636
cluster_3	0.09492227979274515	1.521065452804419	0.05975855130784708	0.061785356068204615	299	193	MVP,GRN,PNRC1,N4BP2L2,TIMP2,ING4,CDIPT,PRSS8,GLTSCR2,LRP10,MGAT4B,EIF3L,SCNN1A,OPTN,NEAT1,MBTPS1,CD55,FOXO3,CAPG,PDCD6,MAP2K7,ITM2B,QPRT,ZKSCAN1,CIR1,RABGAP1L,S100A14,TRIM2,BTG1,MYH14,BEST1,PSAP,RAD50,CADM4,LAMP1,DECR2,RUFY1,CAMK2N1,PPL,SERINC1,BMPR2,HIST1H2AC,MGST3,SAT1,MLPH,CD63,TACSTD2,PAWR,SH3BGRL,HIST1H2BD,GSN,MYO6,CTSH,PAM,ASS1,ALDH3B1,RNF13,MYO1C,EPB41L1,FAM134B,PPP1R15A,KDM5B,SVIL,SKIL,GPR110,SMARCA1,SLC35E1,SLC38A2,TMEM59,AHNAK,CSNK1D,TLE1,PPCS,KLK7,FZD2,CYBRD1,GABARAPL1,PERP,BSG,MYOF,ALDH7A1,FBXO9,RPL13A,UBE2H,GSTK1,TIMP3,SPTBN1,EFR3A,CD9,GATA3,PHF20,ABI1,NINJ1,PLEKHA1,ABCC1,CASP4,DSP,PPP4R2,STX16,HEG1,ERP44,FXYD3,MBNL2,TMC5,KAT6B,PPP1CB,LGALS3,RAP2B,ERP29,SOX4,BATF,PCYT1A,SEZ6L2,TRIM38,DHRS3,PLA2G16,UBE2D1,NME3,CD59,CITED2,CDC42EP3,KLK8,REST,H2AFJ,RNF24,ADAM10,HIPK2,TACC1,EPN2,PTTG1IP,FILIP1L,EPS8,DAZAP2,PKP2,ELF3,CUL5,LTBP3,PTOV1,REPIN1,TMEM106B,GDE1,KLHDC3,NPEPPS,CCNL1,KLF5,RNF216,PARP4,PDLIM5,TGFB2,MST4,TFPI,REEP5,NR1D2,GNAQ,COPS2,JUNB,CALCOCO2,GOLGA3,PCDH7,CAV2,LMO7,SNAP23,GBAS,SERPINB1,BRD8,TFG,MYCBP2,HIST1H1C,DNAJB6,LCN2,ARPC3,MAP4K5,TMEM66,ACBD3,TSPAN3,PDLIM1,KRT19,RTN3,APOBEC3C,TAF7,ATP5O,LRRC42,PPP1R12A,WFDC2,ANXA11,AUP1,RARRES3,PHACTR2,IGFBP3,SRI,NEDD9,RHOBTB3,KRT13	YM-201636
cluster_2	0.13725359749059068	2.5566295700747257	0.0	0.0003999333444425929	465	262	HIST1H2AC,VGLL4,HIST1H2BD,TMEM59,DECR1,SQSTM1,SNX6,YPEL5,IGBP1,TRIM38,HTATIP2,LAMP2,MVP,QPRT,ATP6V1G1,COBL,ARL6IP5,CDKN1B,CRBN,TSG101,BTG1,POLR1D,IST1,ZFAND6,SAT1,ITM2B,WIPI2,KLHL24,CAMLG,EIF2S3,RARRES3,TM4SF1,RNF13,KLHDC2,CD47,PNRC1,LEPROT,CSNK1A1,EIF3E,MIR22HG,ING4,NFE2L2,ABCC5,EIF3H,TMEM106B,BLVRB,TDP2,NPC2,UBE2D1,ECH1,SLC16A4,VAMP8,RAB11FIP1,SKAP2,NFKBIA,EIF3F,RPS14,PDCD6,MAP2,KRCC1,ARID5B,ME1,MYO6,CHMP1B,ADD3,NT5C2,TCEAL1,SH3BGRL,PIR,HIST1H1C,NME3,DAB2,CLIP4,PLA2G16,PINK1,EIF4B,BATF,DDX17,GABARAPL1,NR0B1,MYOF,INADL,TOX4,UBE2H,MBTPS1,SASH1,USP3,CYB5A,KYNU,PPAP2B,NTAN1,MYL12A,LYN,MXI1,TRADD,RNF7,EIF4A2,COPS2,RARRES1,IL6ST,PDLIM5,TAX1BP1,ALDH3A2,MAP4K3,KLF5,BPGM,SNAP23,CD55,SERPINB1,CD9,MLPH,PRSS22,DYNLRB1,SPTSSA,CDKN2B,SCAND1,ST3GAL1,TP53BP2,CTSB,RASAL2,UBE2L6,SERPINB6,ZFAND5,GOLPH3,TSPO,TRAM1,FAM127B,TNFSF10,RPL15,IFI16,H2AFJ,PERP,ASS1,SERINC3,LGALS3,CCDC6,GSTK1,CASP4,SCAMP1,KRT8,GATA3,ASPH,RAB7A,BTF3,VGLL3,STK3,RABGAP1L,PAWR,SCRN1,WWP1,GPR110,RPL18,GNPDA1,HIGD2A,EIF1,SRRM2,MAP3K13,INHBB,LITAF,RPL13A,STK38,NENF,UBXN1,SH3YL1,MGST3,WWC1,CD46,CDK14,VGLL1,STEAP4,NACA,TPD52L1,MLLT4,ATF4,SCNN1A,CEBPD,PGRMC2,KRT18,ZBED2,TMEM159,PTTG1IP,CITED2,GULP1,CDC42EP3,LCN2,SLC38A2,SCD,PPT1,IGFBP5,OSGIN2,SPSB3,YWHAZ,COX7A2L,RALGPS2,NAMPT,HCFC1R1,KLK7,TBC1D1,PDLIM1,TACSTD2,CAST,IL13RA1,ELF3,PPP2R3A,MTUS1,IGFBP3,KRT19,VAMP3,TPT1,CYBRD1,SPINT1,TLE1,TGFB2,DCAF6,CTDSPL,EPS8,PPP1R15A,GLUL,ATP5G2,FILIP1L,HDLBP,EHF,RHOBTB3,SLC20A2,SRI,PCDH7,BFAR,PAIP1,RIPK2,CHKA,GLTSCR2,TTC9,HEBP1,HEBP2,APP,HEG1,KLK8,PLEKHA1,KDELR1,LIMCH1,EHBP1,WFDC2,CAV1,KIAA1462,RPL3,PKP2,ANXA11,FXYD3,MPST,KRT13,RPL13,PALLD,TJP1,PHACTR2,RAB25,H1FX,H1F0,ATXN7L3B,EEF2,STAU1,JUN,CTNND1	barasertib
cluster_7	-0.23025200804119697	-2.5699520133733595	0.0	0.0004667444574095683	371	91	GADD45A,UNKL,PLCB4,RBM25,DNAJC1,STXBP6,DIO2,H2AFX,DIAPH3,PKP4,DUSP4,MEX3D,MSH6,NUP210,CTBP2,NPAT,NUPR1,CLIC4,PEX5,NAP1L1,GSTM4,CCDC85B,INHBA,BOK,TWSG1,MATN2,CLSPN,DOCK10,RIF1,TIMELESS,TPM1,CPA4,RFC1,ICMT,ING2,ERC1,ENAH,UBE2I,RAB32,FARP2,CEP57,PAICS,PRKDC,TPD52,NF2,IGFBP7,ROCK2,RB1,EPAS1,RTF1,MAP1B,H2AFY,COMMD4,MAPK1IP1L,PPP5C,CREBZF,TYMS,PLOD1,CYP1B1,FLNC,ITM2C,RRP1B,ADAMTS12,AXL,SLC7A1,MCAM,VKORC1,PSIP1,SIVA1,GOLIM4,XRCC2,HTATSF1,MFAP5,SMCHD1,SMC6,MBD4,MTCH1,RANBP1,FN1,NNT,DGKD,GLO1,HNRNPUL2,DDX11,MAZ,CDC42EP1,IDH2,PELP1,XRCC3,NCAPH2,USP14	barasertib
cluster_3	0.10476683937823457	1.6813378881668826	0.03023117960877297	0.060189968338610234	299	193	HIST1H2AC,N4BP2L2,HIST1H2BD,TMEM59,RAD50,LRP10,TRIM38,STX16,MVP,QPRT,SERINC1,NINJ1,CALCOCO2,BTG1,SAT1,ITM2B,PARP4,RARRES3,PPP1R12A,RNF13,NR1D2,CIR1,TAF7,CSNK1D,PNRC1,NEAT1,ING4,GOLGA3,TMEM106B,BEST1,APOBEC3C,UBE2D1,TMEM66,DAZAP2,LAMP1,ABI1,CUL5,PDCD6,RAP2B,BRD8,OPTN,MYO6,CD59,KDM5B,SH3BGRL,PPP4R2,HIST1H1C,NME3,TACC1,PPCS,PLA2G16,CCNL1,BATF,RNF24,GRN,GABARAPL1,MYOF,UBE2H,SOX4,MBTPS1,SMARCA1,REPIN1,MST4,LMO7,COPS2,PDLIM5,ARPC3,SPTBN1,KLF5,SNAP23,CD55,ACBD3,LTBP3,CAV2,JUNB,CDIPT,SERPINB1,FAM134B,CD9,MLPH,CADM4,ATP5O,NPEPPS,DSP,AUP1,GDE1,ERP29,FBXO9,ERP44,PSAP,MAP2K7,CD63,SKIL,EFR3A,H2AFJ,PERP,ASS1,LGALS3,GSTK1,CASP4,PAM,GATA3,DECR2,REEP5,RABGAP1L,TSPAN3,TRIM2,TFG,PAWR,ALDH7A1,TFPI,GPR110,ABCC1,RPL13A,TMC5,GSN,DNAJB6,KAT6B,EPN2,MBNL2,PPP1CB,MGST3,RUFY1,CAPG,FOXO3,SCNN1A,PTTG1IP,CITED2,CDC42EP3,LCN2,SLC38A2,GBAS,MYH14,SVIL,KLK7,PHF20,MYCBP2,MGAT4B,CAMK2N1,FZD2,PDLIM1,ALDH3B1,S100A14,TACSTD2,ELF3,IGFBP3,KRT19,PPL,PTOV1,DHRS3,CYBRD1,TLE1,TGFB2,EPS8,SEZ6L2,PPP1R15A,MAP4K5,MYO1C,FILIP1L,AHNAK,RHOBTB3,SLC35E1,SRI,TIMP2,PCDH7,NEDD9,PCYT1A,HIPK2,ADAM10,GLTSCR2,RTN3,EIF3L,BMPR2,ZKSCAN1,TIMP3,RNF216,HEG1,KLK8,PLEKHA1,WFDC2,EPB41L1,PKP2,LRRC42,ANXA11,CTSH,PRSS8,FXYD3,KRT13,PHACTR2,REST,GNAQ,BSG,KLHDC3	barasertib
cluster_1	-0.09656519950637991	-1.2293813902399642	0.2033898305084746	0.207567927987998	239	119	HIST1H2AC,TIPARP,TMEM59,MAGED2,ASAH1,ITM2B,FBXO2,RARRES3,RNF44,CIR1,NEAT1,BEST1,OBSL1,SLC29A3,TTC3,EPS8L2,LAPTM4A,SH3BGRL,NME3,TACC1,FOS,DAB2,ERGIC3,GRN,GABARAPL1,SOX4,CLIC3,RPS14P3,RPL28,KRT7,CLU,SIK1,RARRES1,TCEAL4,KLK5,ANXA4,PCYOX1,TRAPPC6A,JUNB,FAM134B,NGFRAP1,CDKN2B,RPL22,SNCG,LMO4,ZFAND5,PSAP,RPL36,SKIL,UPK2,ZDHHC7,TM7SF2,GSTK1,ALPP,KRT8,EGR1,SERF2,DAPK1,PABPC3,TRIM29,GOLGA2,LY6E,GSN,ARFGAP1,SRP14,MUC1,RPS28,SEMA3C,CES2,NCSTN,RAB13,XAF1,WBP5,IGFBP5,MYH14,NAMPT,HCFC1R1,KLK7,FAM127A,CAMK2N1,PDLIM1,RBP1,GATA2,ALDH3B1,ELF3,TINAGL1,PTGIS,FAM114A1,CLSTN3,IGFBP3,KRT19,ADAMTSL4,DHRS3,CYBRD1,CTSA,SEZ6L2,GLUL,CYP1B1,TIMP2,NEDD9,MSLN,CST6,TUBA1A,NDUFS2,TMEM132A,ZKSCAN1,TAX1BP3,TNFRSF21,NDRG1,CBX6,MUC4,FN1,CTSH,EDIL3,MMP14,KRT13,CTSD,PTPRF,CTNND1	barasertib
cluster_0	0.0815015454733998	0.8682525177692602	0.6134894991922456	0.8177303782702884	275	82	BNIP3L,SNX6,UBQLN2,CSNK1A1,CCDC25,SAP18,SCFD1,GSTM3,NR3C1,DIAPH3,ZC3H15,HNRNPD,HEXB,VPS4B,WWC2,NOL7,SMC4,SOD1,SCP2,WIPF2,GADD45GIP1,MDH1,NDUFA4,TDG,HSPA4,HSPB11,SMAP1,NCF2,GRSF1,HINT1,MEAF6,NDUFA5,MYO1B,MRPL33,VDAC1,GNAS,ATP5H,GSTM4,CCDC85B,INHBA,AGFG1,LSM4,CMAS,TPM1,MAP3K7,PRDX2,STK3,RNASEH2B,FNBP1,MAP7D3,TAOK1,NRCAM,TMEM14B,DYNC1I2,PAICS,POLR2A,COX5B,CEP70,IGFBP7,CYFIP1,SUMO1,NDUFA13,IFT57,H2AFV,DDX27,TYMS,PTPN11,UBE2J1,CYP1B1,ASAP2,VAPB,AXL,CDK2AP2,EIF4EBP2,M6PR,GOLIM4,PHTF1,CTBP1,NDUFS7,H1F0,CYB5R3,USP14	barasertib
cluster_4	0.1052579870460654	0.659960441329108	0.8879568603954464	0.8902849525079154	142	28	TBCA,BEST1,DIAPH3,PKP4,TOP1,SMC4,MT1X,NUPR1,CLIC4,BUB1,GPX3,DNAJB4,NAP1L1,RPL36,TPM1,ZFR,CACYBP,ALDH2,ENAH,SNHG3,CALM3,ASNS,PTMS,H2AFV,NMU,CYP1B1,COX8A,MTMR12	barasertib
cluster_7	-0.18827132670447305	-2.082139735889887	0.0038	0.008884895677348507	371	91	GADD45A,CLIC4,ENAH,ITM2C,EPAS1,TWSG1,PEX5,RBM25,DUSP4,UNKL,CYP1B1,H2AFY,RFC1,GLO1,SMCHD1,NUP210,FARP2,TYMS,HTATSF1,DNAJC1,GSTM4,MTCH1,MSH6,PLOD1,NF2,ADAMTS12,ICMT,PRKDC,MAPK1IP1L,H2AFX,CTBP2,DIAPH3,PPP5C,CREBZF,RIF1,DGKD,RRP1B,IDH2,CLSPN,PKP4,SMC6,BOK,MFAP5,STXBP6,FN1,ERC1,ROCK2,NAP1L1,PSIP1,PLCB4,CCDC85B,CEP57,RAB32,MCAM,MEX3D,TPD52,NUPR1,INHBA,SIVA1,DIO2,DOCK10,RTF1,UBE2I,VKORC1,PAICS,CPA4,MATN2,TPM1,MBD4,TIMELESS,MAP1B,COMMD4,XRCC3,FLNC,GOLIM4,ING2,RANBP1,NPAT,RB1,XRCC2,HNRNPUL2,PELP1,DDX11,USP14,NCAPH2,AXL,SLC7A1,IGFBP7,CDC42EP1,NNT,MAZ	XMD16-144
